id_compra,identificador,numero_processo,uasg,modalidade,nome_modalidade,numero_aviso,situacao_aviso,tipo_pregao,tipo_recurso,nome_responsavel,funcao_responsavel,numero_itens,valor_estimado_total,valor_homologado_total,informacoes_gerais,objeto,endereco_entrega_edital,codigo_municipio_uasg,data_abertura_proposta,data_entrega_edital,data_entrega_proposta,data_publicacao,dt_alteracao,pertence14133,fonte
15502205000632020,15502205632020,23536001052201979,155022,5,PREGÃO,632020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração do Hc/ufpe - Ebserh,19,,71568.46,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Instrumentais Cirúrgicos II para o Hospital das Clínicas de P ernambuco,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-06-17,2020-06-03,2020-06-03,2020-06-03,2020-12-16T21:08:16,False,legado
12063205000202020,12063205202020,67437030082201986,120632,5,PREGÃO,202020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,31,840.0,1315.42,,"Pregão Eletrônico Registro de preços para aquisição de FIOS CIRÚRGICOS, para atende r as necessidades do HOSPITAL DE AERONÁUTICA DE RECIFE.",Av Armindo Moura - 500 - Boa Viagem/PE,25313,2020-06-16,2020-06-03,2020-06-03,2020-06-03,2021-08-18T15:38:38,False,legado
16019905000542019,16019905542019,6458302086201918 ,160199,5,PREGÃO,542019,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,38,,486.16,A descrição válida dos iten s é a mesma que consta no termo de referência.,"Pregão Eletrônico Aquisição de insum os laboratoriais com disponibilização de equipa mento de automação através de comodato, visando atender às necessidades do Laboratório de Anál ises Clínicas no setor de IMUNOLOGIA.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-06-16,2020-06-03,2020-06-03,2020-06-03,2020-10-23T12:05:20,False,legado
09000905000112020,9000905112020,16779220204057500,90009,5,PREGÃO,112020,Publicado,eletronico,Nacional,MARCOS ANTONIO CABRAL DA SILVA,Pregoeiro,1,,10.29,,Pregão Eletrônico Registro de Preços para aquisição de Monoetilenoglicol,"Av. Recife, 6250. Jiquiá . Recife Pe - Jiquiá/PE",25313,2020-06-17,2020-06-03,2020-06-03,2020-06-03,2020-06-17T14:00:19,False,legado
15308005000172020,15308005172020,23076052520201776,153080,5,PREGÃO,172020,Publicado,eletronico,Nacional,RODRIGO DANNIEL DA SILVA ALEXANDRE,Coordenador de Licitações,1,91812.0,165000.0,Mais informações: (81) 2126 -8034 / 7032,"Pregão Eletrônico Contratação de emp resa especializada para prestação de serviço de limpeza através de sucção de dejetos das fossa s sépticas das unidades acadêmicas e administra tivas do Campus Recife, exceto hospital das clí nicas, da Universidade Federal de Pernambuco.","Av.prof.moraes Rego,1235 - Cidade Universitaria - Recife - Cidade Universitária/PE",25313,2020-06-18,2020-06-04,2020-06-04,2020-06-04,2020-11-03T11:42:04,False,legado
25442105000072020,2544210572020,25382000072202092,254421,5,PREGÃO,72020,Publicado,eletronico,Nacional,ANA CRISTINA NOVAES MAIA CHAGAS,Pregoeira,139,500.0,11827.08,O edital e anexos estao dis ponives nos sites www.cpqam.fiocruz.br e www.co mprasgovernamentais.gov.br,Pregão Eletrônico Aquisição de lista básica para os laboratórios do IAM/FIOCRUZ-PE,Av. Prof. Moraes Rego S/n - Cidade Universitaria - Campus da Ufpe - Cidade Universitaria/PE,25313,2020-07-14,2020-07-01,2020-07-01,2020-07-01,2020-10-22T11:04:30,False,legado
16017705000012020,1601770512020,64107008606202030,160177,5,PREGÃO,12020,Publicado,eletronico,Nacional,ULISSES DA SILVA BARALDO,Ordenador de Despesas,168,1022.0,6134.54,,"Pregão Eletrônico Aquisição de mater iais de expediente e processamento de dados, vi sando atender às necessidades do 71º Batalhão d e Infantaria Motorizado.","Rod Br 423, Km 94 - Heliópolis - /PE",24198,2020-07-21,2020-07-01,2020-07-01,2020-07-01,2020-12-14T11:18:54,False,legado
25442105000062020,2544210562020,25382000109202082,254421,5,PREGÃO,62020,Publicado,eletronico,Nacional,ANA CRISTINA NOVAES MAIA CHAGAS,Pregoeira,1,34800.0,6.24,O edital e anexos estao dis poniveis nos sites www.cpqam.fiocruz.br e www.c omprasgovernamentais.gov.br,"Pregão Eletrônico Aquisição de água mineral potável, acondicionada em garrafões de 20 litros (apenas o conteúdo) para co IAM/FIOCR UZ-Pernambuco",Av. Prof. Moraes Rego S/n - Cidade Universitaria - Campus da Ufpe - Cidade Universitaria/PE,25313,2020-07-13,2020-07-01,2020-07-01,2020-07-01,2020-12-21T16:14:59,False,legado
07001005000382020,7001005382020,002781-73.2020   ,70010,5,PREGÃO,382020,Publicado,eletronico,Nacional,ELIANE RODRIGUES DE CARVALHO SILVA,Pregoeira,18,740168.33,1692537.0,,"Pregão Eletrônico Prestação de servi ço de transporte para distribuição e recolhimen to das urnas eletrônicas das 122 (cento e vinte e duas) Zonas Eleitorais do Estado, distribuíd as em 18 (dezoito) Polos Eleitorais a serem uti lizadas nas Eleições Municipais 2020 no Estado de Pernambuco, para o 1º e 2º Turno (se houver) , de acordo com as especificações constantes do Termo de Referência (ANEXO I) do Edital.","Av. Gov. Agamenon Magalhães, 1.160 - Gracas - 4º Andar - Sala 408 - Graças/PE",25313,2020-07-14,2020-07-01,2020-07-01,2020-07-01,2020-08-10T17:47:45,False,legado
16019905000042020,1601990542020,64583001491202087,160199,5,PREGÃO,42020,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,144,,780504.926,A descrição válida é a que consta no Termo de referência.,"Pregão Eletrônico Registro de preços para aquisição de Órtese, Próteses e Materiais (OPME) para cirurgia e Traumatologia Buco Maxil o Facial para o Hospital Militar de Área de Rec ife.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-07-14,2020-07-01,2020-07-01,2020-07-01,2020-12-18T16:34:12,False,legado
39302905002362020,393029052362020,50604008543201962,393029,5,PREGÃO,2362020,Publicado,eletronico,Nacional,EDUARDO DA COSTA PEREIRA DE OLIVEIRA,Pregoeiro,4,58255.44,151080.0,,"Pregão Eletrônico Prestação de servi ços contínuos de manutenção preventiva e corret iva em aparelhos de refrigeração, ar condiciona do, bem como eventuais instalações/desinstalaçõ es dos mesmos, pertencentes à Superintendência Regional do DNIT no Estado do Pernambuco e resp ectivas Unidades Locais, mediante reposição de peças, insumos e componentes genuínos dos respe ctivos fabricantes, conforme condições, quantid ades e exigências estabelecidas no item 3 do Te rmo de Referência.","Av.antonio de Gois, 820 Bairro Pina - Recife - /PE",25313,2020-07-15,2020-07-02,2020-07-02,2020-07-02,2020-09-25T08:24:44,False,legado
20009005000122020,20009005122020,126001862/2020-40,200090,5,PREGÃO,122020,Publicado,eletronico,Nacional,SARA DANIELA SANTOS MAMEDE,Pregoeira,47,41945.53,50765.73,,"Pregão Eletrônico Contratação de emp resa especializada para fornecimento de diverso s materiais de manutenção predial para ressupri mento do almoxarifado das unidades de 1ª instân cia do Ministério Público Federal em Pernambuco PRPE, conforme especificações (ANEXO I) e co nsoante as demais condições estatuídas no edita l e seus anexos.","Av Governador Agamenon Magalhães, 1800 - Espinheiro - Espinheiro/PE",25313,2020-07-15,2020-07-02,2020-07-02,2020-07-02,2020-09-22T18:06:05,False,legado
16019905000242020,16019905242020,64583009645202039,160199,5,PREGÃO,242020,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,4,,630.0,A descrição válida dos iten s é a mesma que consta no termo de referência.,"Pregão Eletrônico SRP para Aquisição de testes para identificação de COVID19, visan do atender às necessidades do Laboratório de An álises Clínicas no setor de IMUNOLOGIA, para fi ns de enfrentamento da emergência de saúde públ ica de importância internacional decorrente do novo coronavírus, causador da COVID-19.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-07-08,2020-07-02,2020-07-02,2020-07-02,2021-01-27T11:40:17,False,legado
15502205000782020,15502205782020,23536005498720206,155022,5,PREGÃO,782020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe de Setor de Administração,30,,8695.58,,Pregão Eletrônico Registro de preços visando a eventual aquisição de Materiais para Hemodiálise para o Hospital das Clínicas de Pe rnambuco Filial Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-07-15,2020-07-02,2020-07-02,2020-07-02,2020-12-18T17:50:52,False,legado
16019405000062020,1601940562020,64318049232202027,160194,5,PREGÃO,62020,Publicado,eletronico,Nacional,BRUNO CEZAR ESTOLANO DA SILVA,Ordenador de Despesas,3,90000.0,155.51,,Pregão Eletrônico Serviços especiali zados em remoção de enfermos (UTI móvel),"Av. Visconde de Sao Leopoldo, 198 - Várzea/PE",25313,2020-07-15,2020-07-02,2020-07-02,2020-07-02,2020-08-03T10:59:52,False,legado
15316599000012020,1531659912020,23082025561201972,153165,99,RDC,12020,Publicado,eletronico,Nacional,ALEX SILVA DE SALES,Presidente Cprdc,1,103815.6,104107.38,"O Edital e seus anexos serã o disponibilizados na íntegra, em arquivo digit al, na nuvem do Google Drive, <https://drive.go ogle.com/drive/folders/1JkNsf5EBvCe2hXZ4PpNbqhL 2HRCOgYOf?usp=sharing>.","Contratação de empresa, por meio do Reg ime Diferenciado de Contratações Públicas (RDC) , para Reforma no Laboratório de Estudos Herpet ológicos e Paraherpetológicos (LEHP) da Univers idade Federal Rural de Pernambuco (UFRPE).",Rua Dom Manoel de Medeiros S/n - Dois Irmaos - /PE,25313,2020-07-24,2020-07-03,2020-07-03,2020-07-03,2020-12-28T12:10:06,False,legado
92617105000182020,92617105182020,25800.005078/2019,926171,5,PREGÃO,182020,Publicado,eletronico,Nacional,MIRELLA MUZZI DE LIMA,Pregoeira,3,73158.0,264471.04,"Demais informações constam no Termo de Referência, anexo I do edital. É de ver do licitante tomar conhecimento da integral idade das disposições neles contidas.","Pregão Eletrônico Contratação de ser viço de monitoramento, controle e eliminação de pragas, vetores e demais animais correlacionad os, incluindo desinsetização, descupinização e desratização, eliminação de erva daninha por me io de capina química, prevenção, controle e cor reção de pragas e vetores, bem como execução de barreira química, atomização, termonebulização , pulverização e/ou qualquer outro tipo de comb ate efetivo aos animais sinantrópicos nocivos i dentificados.","Rua Professor Aloísio Pessoa de Araújo, Nº 75, Edifício Boa Viagem Corporate, 8º e 9 - Boa Viagem/PE",25313,2020-07-15,2020-07-03,2020-07-03,2020-07-03,2020-07-24T15:12:55,False,legado
20020705000072020,2002070572020,1.05.0180/2020-40,200207,5,PREGÃO,72020,Publicado,eletronico,Nacional,RACHEL RODRIGUES WANDERLEY,Pregoeira,11,,482.04,,Pregão Eletrônico Registro de preços para eventual aquisição de Equipamentos de Pro teção Individual (EPI's).,"Rua Frei Matias Teves, Nº 65 - Ilha do Leite/PE",25313,2020-07-15,2020-07-03,2020-07-03,2020-07-03,2020-08-27T12:28:39,False,legado
41300705000052020,4130070552020,53532000591202025,413007,5,PREGÃO,52020,Publicado,eletronico,Nacional,FELIPE DA MOTA PAZZOLA,Gerente Regional,3,,18539.05,,"Pregão Eletrônico Contratação de ser viço de execução do Programa de Controle Médico de Saúde Ocupacional PCMSO para os servidore s da Agência Nacional de Telecomunicações lotad os nos Estados de Pernambuco (item 1), Alagoas (item 2) e Paraíba (item 3)","Rua Joaquim Bandeira, Nº 492 - Imbiribeira/PE",25313,2020-07-15,2020-07-03,2020-07-03,2020-07-03,2020-07-20T08:30:19,False,legado
20009005000142020,20009005142020,126001953/2020-85,200090,5,PREGÃO,142020,Publicado,eletronico,Nacional,SARA DANIELA SANTOS MAMEDE,Pregoeira,4,,59430.0,,"Pregão Eletrônico Contratação de emp resa especializada para fornecimento de diverso s aparelhos de ar condicionado, tipo Split, a f im de atender às necessidades da Procuradoria d a República em Pernambuco, conforme especificaç ões (ANEXO I) e consoante as demais condições e statuídas no edital e seus anexos.","Av Governador Agamenon Magalhães, 1800 - Espinheiro - Espinheiro/PE",25313,2020-07-16,2020-07-03,2020-07-03,2020-07-03,2020-07-31T11:06:54,False,legado
12063205000262020,12063205262020,67437000110202074,120632,5,PREGÃO,262020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,215,31974.0,483075.73,,"Pregão Eletrônico Registro de preços para aquisição de MEDICAMENTOS QUIMIOTERÁPICOS , para atender as necessidades do HOSPITAL DE A ERONÁUTICA DE RECIFE.",Av Armindo Moura - 500 - Boa Viagem/PE,25313,2020-07-15,2020-07-03,2020-07-03,2020-07-03,2020-12-28T17:27:33,False,legado
16002305000072020,1600230572020,64408001999202066,160023,5,PREGÃO,72020,Publicado,eletronico,Nacional,JOAO SOUZA DE SA FILHO,Ordenador de Despesas,12,,318.77,,"Pregão Eletrônico Aquisição de Mater ial Hospitalar para fins de enfrentamento da em ergência de saúde pública de importância intern acional decorrente do novo coronavírus, causado r da COVID-19.","Rod. Pe 180, Km 5 - São Bento do Una - Pe - /PE",25593,2020-07-09,2020-07-03,2020-07-03,2020-07-03,2020-09-21T16:01:37,False,legado
16022505000262020,16022505262020,64361004679202041,160225,5,PREGÃO,262020,Publicado,eletronico,Nacional,MARCOS WAGNER RODRIGUES MONTEIRO,Ordenador de Despesas,7,58750.0,207.48,"Divisão de Aquisições, Lici tações e Contratos da Base Administrativa do Cu rado: (81) 2129-6635",Pregão Eletrônico Aquisição emergenc ial de materiais e Equipamentos de Proteção Ind ividual para prevenção e combate ao COVID-19.,Avenida Professor Luiz Freire N° 198 - Bairro Curado - /PE,25313,2020-07-09,2020-07-03,2020-07-03,2020-07-03,2020-08-07T11:23:40,False,legado
13528505000072020,1352850572020,21203000228202045,135285,5,PREGÃO,72020,Publicado,eletronico,Nacional,DAYVSON CASSIANO LIMA DOS SANTOS,Pregoeiro,1,55000.0,82389.11,,"Pregão Eletrônico Contratação de emp resa de engenharia a fim de recuperar o piso da edificação térrea da sede da SUREG/PE, compree ndendo os seguintes serviços: Remoção de piso vinílico em placas (paviflex); Demolição de rev estimento cerâmico; Remoção de piso de borracha (tipo pastilhado); Regularização de contrapiso ; Assentamento de revestimento cerâmico para pi so; Aplicação de piso de borracha (tipo canelad a).","Estrada do Barbalho,960 Iputinga - Iputinga/PE",25313,2020-07-15,2020-07-03,2020-07-03,2020-07-03,2020-07-23T11:44:01,False,legado
20009005000152020,20009005152020,126001990/2020-93,200090,5,PREGÃO,152020,Publicado,eletronico,Nacional,SARA DANIELA SANTOS MAMEDE,Pregoeira,1,24498.6,26667.6,,"Pregão Eletrônico Contratação de emp resa especializada para fornecimento de fechadu ras biométrica, a fim de atender às necessidade s da Divisão de Segurança Orgânica e Transporte -DISOT/PRPE, conforme especificações (ANEXO I) e consoante as demais condições estatuídas nest e edital e seus anexos.","Av Governador Agamenon Magalhães, 1800 - Espinheiro - Espinheiro/PE",25313,2020-07-17,2020-07-03,2020-07-03,2020-07-03,2020-07-21T11:37:10,False,legado
16020005000122020,16020005122020,64621004482202002,160200,5,PREGÃO,122020,Publicado,eletronico,Nacional,ANTONIO DOUGLAS NEVES SANTOS,Ordenador de Despesas,5,89550.0,140699.12,,Pregão Eletrônico Aquisição de maqui nários para manutenção de viaturas,Av. 17 de Agosto 784 - Casa Forte - Casa Forte/PE,25313,2020-07-21,2020-07-06,2020-07-06,2020-07-06,2020-08-17T10:46:51,False,legado
15502205000992020,15502205992020,23536008583202026,155022,5,PREGÃO,992020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,6,7476.6,1519.38,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Nutrições Pare nterais em Bolsas Industrializadas para o Hospi tal das Clínicas de Pernambuco Filial Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-14,2020-09-01,2020-09-01,2020-09-01,2020-11-30T10:50:26,False,legado
15502205001002020,155022051002020,23536005046202024,155022,5,PREGÃO,1002020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,18,3692.96,8305.87,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Material Médic o Hospitalar Cardiologia Intervencionista par a o Hospital das Clínicas de Pernambuco Filia l Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-17,2020-09-01,2020-09-01,2020-09-01,2020-12-16T20:50:26,False,legado
15502205001012020,155022051012020,23536009568202003,155022,5,PREGÃO,1012020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,20,,13570.52,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Material Médic o Hospitalar Otorrinolaringologia e Fonoaudio logia para o Hospital das Clínicas de Pernambuc o,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-22,2020-09-01,2020-09-01,2020-09-01,2020-12-16T21:08:10,False,legado
19500299000052020,1950029952020,59530000477202000,195002,99,RDC,52020,Publicado,eletronico,Nacional,AURIVALTER CORDEIRO PEREIRA DA SILVA,Superintendente Regional   3a Sr,1,580000.0,609239.13,As empresas deverão atender todas as exigências do edital e seus anexos di sponibilizados no sítio eletrônico da Codevasf e Compras Governamentais. Maiores informações ( 87) 3866-7722/ 3866-7742.,"Execução de obras e serviços de engenha ria para substituição de 2º trecho do Conduto F orçado 2 (CF2) do Projeto de Irrigação Pontal Área Sul , localizado no município de Petroli na, área de atuação da 3ª Superintendência Regi onal da CODEVASF.","Rua Presidente Dutra, 160 - Centro/PE",25216,2020-09-25,2020-09-01,2020-09-01,2020-09-01,2020-10-23T16:42:10,False,legado
92617105000202020,92617105202020,25800.001634/2020,926171,5,PREGÃO,202020,Publicado,eletronico,Nacional,MIRELLA MUZZI DE LIMA,Pregoeira,1,199900.0,324622.96,"Demais especificações const am no Termo de Referência, anexo I do edital.","Pregão Eletrônico Aquisição de instr umentos (data loggers) e seu respectivo softwar e de programação e leitura, a fim de permitir o monitoramento, aquisição, registro e supervisã o de dados de temperatura e umidade em ambiente s de temperatura e umidade controlados. O soft ware deverá ser passível de validação in loco ( na Hemobrás) pelo licitante conforme toda descr ição técnica localizada no Anexo I do presente TR.","Rua Professor Aloísio Pessoa de Araújo, Nº 75, Edifício Boa Viagem Corporate, 8º e 9 - Boa Viagem/PE",25313,2020-09-14,2020-09-01,2020-09-01,2020-09-01,2020-10-07T11:12:58,False,legado
15502205001022020,155022051022020,23536001968202062,155022,5,PREGÃO,1022020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,23,,17843.47,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Próteses Mamár ias para o Hospital das Clínicas de Pernambuco Filial Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-14,2020-09-01,2020-09-01,2020-09-01,2020-12-31T10:54:53,False,legado
19500205000062020,1950020562020,59530000553202079,195002,5,PREGÃO,62020,Publicado,eletronico,Nacional,AURIVALTER CORDEIRO PEREIRA DA SILVA,Superintendente Regional   3a Sr,1,73520.9,127754.26,As empresas deverão atender todas as exigências do edital e seus anexos di sponibilizados no sítio eletrônico da Codevasf e Compras Governamentais. Maiores informações ( 87) 3866-7722/ 3866-7742.,"Pregão Eletrônico Contratação de Emp resa para prestação dos serviços: levantamento topográfico planialtimétrico, com locações, vis ando projeto executivo de drenos da macrodrenag em do PPI Pontal, localizado no município de Pe trolina, no estado de Pernambuco, área de atuaç ão da 3ª Superintendência Regional da CODEVASF.","Rua Presidente Dutra, 160 - Centro/PE",25216,2020-09-15,2020-09-01,2020-09-01,2020-09-01,2020-10-23T16:37:10,False,legado
15518005000232020,15518005232020,23542009249202019,155180,5,PREGÃO,232020,Publicado,eletronico,Nacional,SAULO ALVES DAVID,Agente de Licitações,1,,60360.0,,"Pregão Eletrônico Aquisição em carát er Emergencial de Equipamentos Médico-Hospitala res (EMH) considerados pela Organização Mundial de Saúde (OMS), assim como pelo Ministério da Saúde, como essenciais no enfrentamento da emer gência de saúde pública de importância internac ional (ESPII) decorrente do coronavírus",Av Jose de Sá Maniçoba S/n Centro - /PE,25216,2020-09-08,2020-09-01,2020-09-01,2020-09-01,2020-09-28T14:47:06,False,legado
16017905000032020,1601790532020,64491001657202044,160179,5,PREGÃO,32020,Publicado,eletronico,Nacional,ROGERIO RICARDO DA SILVA,Ordenador de Despesas,74,11201.02,990.2,,Pregão Eletrônico Aquisição e contra tação de materiais e serviços gráficos.,Av. Joaquim Nabuco 1687 - Guadalupe - /PE,24910,2020-09-15,2020-09-02,2020-09-02,2020-09-02,2021-09-28T14:03:14,False,legado
16008405000052020,1600840552020,64257003710202014,160084,5,PREGÃO,52020,Publicado,eletronico,Nacional,CARLOS FREDERICO DE AZEVEDO PIRES,Ordenador de Despesas,1,339990.0,410962.23,"Descrição complementar: Ser viço de substituição de janelas pré-existentes por janelas de vidro temperado 8mm tipo blindex em dimensões variadas, conforme Apêndice ao Te rmo de Referência.","Pregão Eletrônico Contratação de emp resa especializada para execução do serviço (SE RVIÇO COMUM DE ENGENHARIA) de substituição de j anelas nas salas de aula e pavilhões administra tivos do COLÉGIO MILITAR DO RECIFE, conforme co ndições, quantidades e exigências estabelecidas no Edital, Termo de referência e seus anexos.","Av.visconde de Sao Leopoldo , 198, Várzea - Recife - Pe - Várzea/PE",25313,2020-09-15,2020-09-02,2020-09-02,2020-09-02,2020-09-30T09:57:59,False,legado
12063205000462020,12063205462020,67230004574202076,120632,5,PREGÃO,462020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,250,3216.4,53388.54,,Pregão Eletrônico Aquisição de equip amento de proteção individual (EPI).,Av Armindo Moura - 500 - Boa Viagem - Boa Viagem/PE,25313,2020-09-17,2020-09-02,2020-09-02,2020-09-02,2021-06-22T10:12:58,False,legado
15518005000192020,15518005192020,23542007166202087,155180,5,PREGÃO,192020,Publicado,eletronico,Nacional,SAULO ALVES DAVID,Agente de Licitações,1,363333.12,460865.12,,"Pregão Eletrônico Contratação de emp resa (s) especializada (s) na prestação de serv iços continuados de motorista, para atender às necessidades do Hospital Universitário da Unive rsidade Federal do Vale do São FranciscoHU-U NIVASF, Policlínica do HU-UNIVASF e Depósitos ( Almoxarifado e Farmácia), conforme termos e con dições constantes no Edital e seus anexos.",Av Jose de Sá Maniçoba S/n Centro - /PE,25216,2020-09-25,2020-09-02,2020-09-02,2020-09-02,2020-10-16T15:12:06,False,legado
07001005000552020,7001005552020,0015634172020    ,70010,5,PREGÃO,552020,Publicado,eletronico,Nacional,CRISTIANE KOZIKOWSKI PACHECO NOCKO,Pregoeira,1,25866.0,35707.43,,"Pregão Eletrônico Prestação de servi ço de SEGURO DE VEÍCULOS da frota do Tribunal R egional Eleitoral de Pernambuco, de acordo com as especificações constantes do Termo de Referê ncia (ANEXO I), Descrição dos Veículos (ANEXO I II) e Especificações do Objeto / Percentual de Bônus 2021 (ANEXO IV).","Av. Gov. Agamenon Magalhaes, 1.160 - Gracas, 4 Andar Sala 408 - Graças/PE",25313,2020-09-16,2020-09-02,2020-09-02,2020-09-02,2020-10-02T11:38:47,False,legado
08000605000212020,8000605212020,14.327/2020      ,80006,5,PREGÃO,212020,Publicado,eletronico,Nacional,AURELAIDE DE SOUZA NASCIMENTO MENEZES,Pregoeiro,1,32900.0,62187.84,,"Pregão Eletrônico Renovação de subsc rição por doze meses da suíte Autodesk AEC Ar chitecture, Engineering and Construction Collec tion.","Cais do Apolo Nº 739, Bairro do Recife, Recife/pe. - /PE",25313,2020-09-16,2020-09-02,2020-09-02,2020-09-02,2020-09-25T17:34:01,False,legado
16019905000612019,16019905612019,64583021445201911,160199,5,PREGÃO,612019,Publicado,eletronico,Nacional,MARIA SANDRA ANDRADE,Ordenadora de Despesas,6,,23.66,,"Pregão Eletrônico Aquisição de Insum os laboratoriais, visando atender às necessidad es do Laboratório de Análises Clínicas no setor de COAGULAÇÃO.","Rua do Hospício, 563 - Boa Vista - Boa Vista/PE",25313,2020-09-15,2020-09-02,2020-09-02,2020-09-02,2020-11-10T11:24:04,False,legado
20009005000222020,20009005222020,126002646/2020-11,200090,5,PREGÃO,222020,Publicado,eletronico,Nacional,SARA DANIELA SANTOS MAMEDE,Pregoeira,1,,16451.4,,"Pregão Eletrônico Contratação de emp resa especializada para fornecimento de mobiliá rio para o Refeitório da PRPE, conforme especif icações (ANEXO I) e consoante as demais condiçõ es estatuídas no edital e seus anexos.","Av Governador Agamenon Magalhães, 1800 - Espinheiro - Espinheiro/PE",25313,2020-09-17,2020-09-03,2020-09-03,2020-09-03,2020-09-17T09:05:49,False,legado
15502205001032020,155022051032020,23536011474201952,155022,5,PREGÃO,1032020,Publicado,eletronico,Nacional,ALBERTO JOSE LOPES DE MENDONCA,Chefe do Setor de Administração,32,,45940.27,Mais informações: (81) 2126 -3939.,Pregão Eletrônico Registro de preços visando a eventual aquisição de Materiais Card iovasculares para o Hospital das Clínicas de Pe rnambuco Filial Ebserh.,Av. Professor Moraes Rego S/n - Cidade Universitária/PE,25313,2020-09-17,2020-09-03,2020-09-03,2020-09-03,2020-12-23T17:35:52,False,legado
16022505000162020,16022505162020,64361002739202091,160225,5,PREGÃO,162020,Publicado,eletronico,Nacional,MARCOS WAGNER RODRIGUES MONTEIRO,Ordenador de Despesas,147,1482.0,13240.27,,Pregão Eletrônico Aquisição de mater iais e equipamentos veterinários para atender a s necessidades do GCALC/Recife,Avenida Professor Luiz Freire N° 198 - Bairro Curado - /PE,25313,2020-09-16,2020-09-03,2020-09-03,2020-09-03,2021-08-05T13:22:29,False,legado
16020103000012020,1602010312020,64329001192202011,160201,3,CONCORRÊNCIA,12020,Publicado,presencial,Nacional,BRUNO BEZERRA DE MELO,Ordenador de Despesas,1,,6551884.73,,Obra dos Remanescentes Para a Construçã o do Edifício Marechal Castello Branco.,"Av Norte, 245 - Santo Amaro/PE",25313,,2020-09-03,2020-10-06,2020-09-03,2020-12-24T10:14:03,False,legado
12063205000382020,12063205382020,67230004584202010,120632,5,PREGÃO,382020,Publicado,eletronico,Nacional,MARCELO FERREIRA PASCOAL,Ordenador de Despesas Delegado,11,,129.56,,"Pregão Eletrônico Contratação de emp resa especializada para realização de serviço d e controle sanitário integrado no combate a pra gas urbanas (dedetização, desratização, desinse tização, descupinização) e serviço, por m , de remoção de resíduos e desobstrução das caixas d e gordura e destinação final, por meio de veícu lo com sistema a vácuo de extração de resíduos e/ou sistema roto rooter e transporte de dejeto s para estação de tratamento, incluindo forneci mento de material, bem como mão-de-obra","Av. Centenário Alberto Santos Dumont, S/n - Jordão Baixo/PE",25313,2020-09-18,2020-09-03,2020-09-03,2020-09-03,2020-09-29T15:10:28,False,legado
07001005000582020,7001005582020,0034067-06.2019  ,70010,5,PREGÃO,582020,Publicado,eletronico,Nacional,ELIANE RODRIGUES DE CARVALHO SILVA,Pregoeira,2,21729.96,25739.46,,"Pregão Eletrônico Aquisição de mater ial permanente (Cadeiras plásticas brancas / Te rmo-higrômetro), de acordo com as especificaçõe s técnicas e as condições constantes do Termo d e Referência (ANEXO ÚNICO) do Edital.","Av. Gov. Agamenon Magalhaes, 1.160 - Gracas - 4º Andar - Sala 408 - Graças/PE",25313,2020-09-17,2020-09-03,2020-09-03,2020-09-03,2020-09-30T10:42:33,False,legado
