codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
932484,US 104 PROF SEBASTIãO IV,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932470,SEDE DISTRITO SANITáRIO III,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932584,CRIANCA FELIZ,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932577,CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932569,COMPOSITOR CAPIBA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:32:00
932550,CASINHA AZUL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932546,CAPELA SANTO ANTONIO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932540,BIDO KRAUSE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932529,ANTONIO HERACLIO DO REGO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932519,ALTO DO PASCOAL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932502,SEDE DISTRITO SANITáRIO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932501,USF VIETNÃ,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932499,ESCOLA PROFISSIONALIZANTE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932492,JARDIM UCHôA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932476,UF+ JARDIM SAO PAULO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932816,UR 05,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932814,TRES CARNEIROS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932774,PROFESSOR SOLANO MAGALHAES,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
932757,PROFESSOR ENALDO MANOEL DE SOUZA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932756,PROFESSOR ARIANO VILAR SUASSUNA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932716,NOVA AURORA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932707,MONTEIRO LOBATO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932705,MONSENHOR VIANA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932704,MILTON ALMEIDA DOS SANTOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932703,MERCIA MARIA BEZERRA COSTA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932701,MENINO JESUS DE CASA FORTE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932400,US 170 CAPS DR GALDINO LORETO - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932834,27 DE NOVEMBRO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932692,MARGARIDA SERPA COSSART,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932690,MANOEL ROLIM,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932686,MAESTRO NELSON FERREIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932684,LUIZ VAZ DE CAMOES,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932677,JOSEFINA MARINHO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932666,JOAO PESSOA GUERRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:37:00
932643,FLORESTAN FERNANDES,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932642,FLOR DO BAIRRO DA GUABIRABA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932629,E LUTANDO QUE SE CONQUISTA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932586,DA GUABIRABA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932579,CRECHE MUNICIPAL CHICO MENDES,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932578,CRECHE MUNICIPAL CEAPE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932568,COELHINHO PENSANTE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:32:00
932389,POLICLíNICA CENTRO - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932388,POLICLíNICA SALOMãO KELNER - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932385,DISTRITO SANITáRIO VI,True,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932377,CENTRO MéDICO ERMíRIO DE MORAES - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932376,CTA - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932372,AMEM - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932357,CAPS DAVID CAPISTRANO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932356,ESCOLA PROFISSIONALIZANTE MAGALHãES BASTOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
929482,SECRETARIA EDUC.ESP.CULT.T.J.DE CHÃ GRANDE/PE,False,True,PE,23892,2604502.0,CHÃ GRANDE,0,,0,,False,,94620,10571982000125,0,0,,True,2022-06-21T03:00:00.000+00:00,2022-12-17T11:34:00
932473,ESCOLA PROFISSIONALIZANTE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932468,US 171 USF+ JOAQUIM D,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932467,USF DR LUIZ WILSON,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932466,SEDE DISTRITO SANITA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932832,08 DE MARCO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932831,ZUMBI DOS PALMARES,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932823,VINDE A MIM AS CRIANCINHAS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932822,VILA SESAMO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932803,SERVICO SOCIAL DE BELEM,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932801,SENADOR PAULO GUERRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932791,SANTO ANTONIO DO CACOTE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
158278,INST.FED.S.PERNAMBUCANO/CAMPUS PETROLINA-Z.RU,True,True,PE,25216,2611101.0,PETROLINA,0,,0,,True,0,26430,10830301000104,00394445000101,00394411000109,105250,True,2009-08-03T03:00:00.000+00:00,2024-03-08T16:01:00
932790,SANTO AMARO SEVERINO GOMES BRIA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
932781,REITOR JOAO ALFREDO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
932776,PROFESSORA HELIA MARIA PEREIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
932770,PROFESSOR PAULO ROSAS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932764,PROFESSOR JULIO DE OLIVEIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932762,PROFESSOR JOSE SOARES DA SILVA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932760,PROFESSOR JOAO FRANCISCO DE SOUZA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:39:00
932565,CMEI CREUSA ARCOVERDE DE FREITAS CAVALCANTI,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:32:00
932548,CASA DOS FERROVIARIOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932541,BOA ESPERANCA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932538,BEATO EUGENIO MAZENOD,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932525,ANA ROSA FALCAO DE CARVALHO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932518,ALTO DO MARACANA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
975136,FUNDO MUNICIPAL DE SAUDE OROBÓ,False,True,PE,24937,2609709.0,OROBÓ,0,,0,,False,,87835,11098717000134,,,,True,,2024-08-17T17:47:00
932515,ALMIRANTE SOARES DUTRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932474,ESCOLA PROFISSIONAL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:26:00
932402,US 343 CAPS CENTRO MéD. PSICO PEDAG. INFANTIL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932399,DISTRITO SANITáRIO VII,True,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
975115,FUNDO MUNICIPAL DE SAUDE CAPOEIRAS,False,True,PE,23752,2603801.0,CAPOEIRAS,0,,0,,False,,87814,08807619000114,,,,True,,2024-08-17T17:47:00
932403,CENTRO DE CONVIVêNCIA RECOMEçO FáTIMA CAIO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932368,US 240 USF COELHOS I,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932366,US 320 CAPS CENTRO EUL CORD DE RECUPER HUMANA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932359,ESCOLA PROFISSIONALIZANTE DE AREIAS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932349,CAPS CLEA ALACET/RECIFE/PE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T11:31:00
932347,CMEI DONA CARMELITA/RECIFE/PE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932342,EM MAGALHAES BASTOS/RECIFE/PE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932341,EM SAO FRANCISCO/RECIFE/PE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932748,PRESBITERO JOSE BEZERRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932746,POETA PAULO BANDEIRA DA CRUZ,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932743,POETA JOAO CABRAL DE MELO NETO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932738,PEDRINHO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932736,PAULO VI,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932723,OLINDINA MONTEIRO DE OLIVEIRA FRANCA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932715,NOSSO SENHOR JESUS DO BONFIM,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932711,NOSSA SENHORA DA PENHA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:38:00
932700,MENINO JESUS DA BOMBA GRANDE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932698,MAURICIO DE NASSAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-06T03:00:00.000+00:00,2025-03-17T09:37:00
932661,JARDIM MAURICEIA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:37:00
932658,ISAAC PEREIRA DA SILVA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932395,US CAPS AD ESTAçãO VICENTE ARAúJO - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
932392,SECRETARIA DE VIGILâNCIA EM SAúDE - SESAU,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:26:00
975118,FUNDO MUNICIPAL DE SAUDE IBIRAJUBA,False,True,PE,24333,2606705.0,IBIRAJUBA,0,,0,,False,,87817,11415374000194,,,,True,,2024-08-17T17:47:00
932381,DISTRITO SANITáRIO II,True,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,,2025-03-17T09:26:00
932375,POLICLíNICA AGAMENON MAGALHãES -AFOGADOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932367,US 123 CS PROF CESAR MONTEZUMA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932362,EM SANTA CECÍLIA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932360,EM DE TEMPO INTEGRAL PROFESSOR NILO PEREIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932340,EM PROFESSOR NILO PEREIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-11T03:00:00.000+00:00,2025-03-17T09:12:00
932650,GOVERNADOR MIGUEL ARRAES DE ALENCAR,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932645,FUTURO DO AMANHA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932636,ENGENHO DO MEIO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932622,DOUTOR ALBERICO DORNELAS CAMARA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932619,DOS COELHOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:35:00
932612,DO PANTANAL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932607,DO COQUE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932597,DE TEJIPIO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932580,CRECHE MUNICIPAL DEUS E AMOR,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:34:00
932572,CORREGO DA BICA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-28T03:00:00.000+00:00,2025-03-17T09:32:00
932551,CASA DOS FERROVIARIOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932547,CARLUCIO DE SOUZA CASTANHA JUNIOR,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932542,BOLA NA REDE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:32:00
932517,ALTO DA GUABIRABA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-02-27T03:00:00.000+00:00,2025-03-17T09:27:00
932830,ZILDA ARNS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932821,VILA SAO MIGUEL,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932819,VILA OPERARIA DO RECIFE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932815,UNIDOS VENCEREMOS,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932810,SOCIOLOGO GILBERTO FREYRE,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932806,SITIO DO BERARDO,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932804,SEVERINA BERNADETE TEIXEIRA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:41:00
932784,ROZEMAR DE MACEDO LIMA,False,True,PE,25313,2611606.0,RECIFE,0,,0,,False,,85622,10565000000192,10571982000125,0,,True,2025-03-07T03:00:00.000+00:00,2025-03-17T09:39:00
