idCompra,numeroControlePNCP,anoCompraPncp,sequencialCompraPncp,orgaoEntidadeCnpj,orgaoSubrogadoCnpj,codigoOrgao,orgaoEntidadeRazaoSocial,orgaoSubrogadoRazaoSocial,orgaoEntidadeEsferaId,orgaoSubrogadoEsferaId,orgaoEntidadePoderId,orgaoSubrogadoPoderId,unidadeOrgaoCodigoUnidade,unidadeSubrogadaCodigoUnidade,unidadeOrgaoNomeUnidade,unidadeSubrogadaNomeUnidade,unidadeOrgaoUfSigla,unidadeSubrogadaUfSigla,unidadeOrgaoMunicipioNome,unidadeSubrogadaMunicipioNome,unidadeOrgaoCodigoIbge,unidadeSubrogadaCodigoIbge,numeroCompra,modalidadeIdPncp,codigoModalidade,modalidadeNome,srp,modoDisputaIdPncp,codigoModoDisputa,amparoLegalCodigoPncp,amparoLegalNome,amparoLegalDescricao,informacaoComplementar,processo,objetoCompra,existeResultado,orcamentoSigilosoCodigo,orcamentoSigilosoDescricao,situacaoCompraIdPncp,situacaoCompraNomePncp,tipoInstrumentoConvocatorioCodigoPncp,tipoInstrumentoConvocatorioNome,modoDisputaNomePncp,valorTotalEstimado,valorTotalHomologado,dataInclusaoPncp,dataAtualizacaoPncp,dataPublicacaoPncp,dataAberturaPropostaPncp,dataEncerramentoPropostaPncp,contratacaoExcluida,fonte
15316506000132023,24416174000106-1-000005/2023,2023,5,24416174000106,,75030,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,F,,E,,153165,,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00013,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Aquisição pertinente ao dispositivo indicado no fundamento legal.,23082001109202300,Aquisição de equipamentos hospitalares para atender as demandas do Departamento de Medina Veterinária (HOVET) da Universidade Federal Rural de Pernambuco – UFRPE.,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,13742.75,,2023-03-03T11:18:32,2023-03-03T11:18:32,2023-03-03T11:18:32,2023-03-03T11:18:29,2023-03-08T08:59:59,False,14133
98251106000032023,10571982000125-1-000024/2023,2023,24,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982511,,PREFEITURA MUNICIPAL DE PAUDALHO,,PE,,PAUDALHO,,2610608,,00003,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Dispensa DE Valor,03,Locação De Banheiros Químicos Para Atender As Necessidades Das Festividades Do Carnaval 2023 No Município De Paudalho/Pe,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,25000.0,25000.0,2023-03-03T09:00:55,2023-03-03T09:00:55,2023-03-03T09:00:55,,,False,14133
98251106000022023,10571982000125-1-000023/2023,2023,23,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982511,,PREFEITURA MUNICIPAL DE PAUDALHO,,PE,,PAUDALHO,,2610608,,00002,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Justifica-se a necessidade da aquisição dos produtos a serem utilizados na montagem da estrutura do banho de frevo 2023 no ,01,"Contratação De Empresa Para Fornecimento De Material Elétrico E Hidraúlico, Para Atender As Necessidades Da Estrutura Do Banho De Frevo – Carnaval 2023, Do Municipio De Paudalho-Pe",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,43901.0,43901.0,2023-03-03T08:53:54,2023-03-03T08:53:54,2023-03-03T08:53:54,,,False,14133
98251106000012023,10571982000125-1-000022/2023,2023,22,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982511,,PREFEITURA MUNICIPAL DE PAUDALHO,,PE,,PAUDALHO,,2610608,,00001,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Justifica-se a necessidade da aquisição dos produtos a serem utilizados na montagem da Ornamentação do Carnaval 2023, des",01,"Contratação de Empresa para Fornecimento de Material para Ornamentação do Carnaval 2023, do Municipio De Paudalho-PE",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,30000.0,30000.0,2023-03-03T08:34:36,2023-03-03T08:34:36,2023-03-03T08:34:36,,,False,14133
92961806000012023,10571982000125-1-000021/2023,2023,21,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,929618,,CÂMARA MUNICIPAL DE VEREADORES DE CUMARU/PE,,PE,,CUMARU,,2604908,,00001,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Publicação de 03 (tres) dias uteis no portal da transparência para apresentação de propostas ,001/2023,"Contratação de pessoa jurídica especializada em Serviços de assessoria e consultoria administrativa na área de licitação e contratos, compreendendo a orientação e o acompanhamento das atividades da comissão de licitação desta casa legislativa como também auxílio a alimentação do sagres módulo LICON",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,30000.0,30000.0,2023-03-02T21:26:00,2023-03-02T21:26:00,2023-03-02T21:26:00,,,False,14133
11321106000442023,00402552000126-1-000007/2023,2023,7,00402552000126,,47201,COMISSAO NACIONAL DE ENERGIA NUCLEAR,,F,,E,,113211,,CENTRO REG. DE CIENCIAS NUCLEARES DO NORDESTE,,PE,,RECIFE,,2611606,,00044,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Cotação eletrônica.,01351000044202317,"Suporte para condensadora tipo mão francesa, em PVC ou metal com pitura eletrostática, com capacidade em torno de 30kg, 45Kg, 65Kg e 80Kg. Condensadora de até 12, 18, 30 e 60 mil BTUs respectivamente. (2 peças de apoio, parafusos e buchas de fixação), mangueira trançada de 3/4"" transparente, peça com 50m e espuma expansiva poliuretano em spray para vedação em instalação de ar condicionado. Lata 500ml/340g",False,1,Compra sem sigilo,3,Anulada,2,Aviso de Contratação Direta,Dispensa Com Disputa,0.0,,2023-03-02T19:18:16,2023-03-17T15:46:33,2023-03-02T19:18:16,2023-03-02T19:18:12,2023-03-08T07:59:59,False,14133
15316506000122023,24416174000106-1-000004/2023,2023,4,24416174000106,,75030,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,F,,E,,153165,,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00012,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","O somatório das despesas realizada neste exercício não ultrapassa o limite do art. 75, inciso II, da Lei nº 14133",23082004569202381,Aquisição de pastilhas de cloro para o Campus de Piscicultura Ornamental e Pesquisa Marinha - POPMar da UFRE.,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,3716.0,,2023-03-02T16:11:32,2023-03-02T16:11:32,2023-03-02T16:11:32,2023-03-02T16:11:30,2023-03-07T07:59:59,False,14133
49535006005792023,00091652000189-1-000001/2023,2023,1,00091652000189,,95144,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,,F,,E,,495350,,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS/PE,,PE,,RECIFE,,2611606,,00579,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Material necessário para o funcionamento pleno dos equipamentos utilizados nas campanhas de campo.,48096.000579,Aquisição de pilhas alcalinas.,False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,3160.0,,2023-03-02T15:13:59,2023-03-02T15:13:59,2023-03-02T15:13:59,2023-03-02T15:13:57,2023-03-07T07:59:59,False,14133
38945206000052023,09822982000171-1-000005/2023,2023,5,09822982000171,,59925,CONSELHO REGIONAL DE FARMACIA DO ESTADO DE PERNAMBUCO,,F,,E,,389452,,CONSELHO REG. DE FARMACIA DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00005,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Valor da aquisição inferior à R$54.000,00",005/2023,Contratação de empresa para fornecimento integral de aparelhos de ar condicionado para atender as necessidades do CRF-PE,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,12918.15,10797.66,2023-03-03T15:00:29,2023-03-03T15:00:29,2023-03-03T15:00:29,2023-03-03T15:00:27,2023-03-08T07:59:59,False,14133
98233306000112023,10571982000125-1-000025/2023,2023,25,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00011,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme disposto no Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",03 - Mulher,Confecção de bottons com espelhos que serão utilizados para o dia internacional da mulher.,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,2000.0,2000.0,2023-03-03T15:04:13,2023-03-03T15:04:13,2023-03-03T15:04:13,,,False,14133
15316506000152023,24416174000106-1-000006/2023,2023,6,24416174000106,,75030,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,F,,E,,153165,,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00015,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","O somatório das despesas realizada neste exercício não ultrapassa o limite do art. 75, inciso II, da Lei nº 14.133, de 2",23082005066202323,Aquisição  de ração para alimentação dos peixes da Estação de Aquicultura do  DEPAq - UFRPE,True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,15961.5,14223.75,2023-03-03T15:56:28,2023-03-03T15:56:28,2023-03-03T15:56:28,2023-03-03T15:56:25,2023-03-09T07:59:59,False,14133
09003106000112023,00508903000188-1-000120/2023,2023,120,00508903000188,,87693,JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,,F,,J,,090031,,TRIBUNAL REGIONAL FEDERAL DA 5A.REGIAO,,PE,,RECIFE,,2611606,,00011,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",2486-25.2023,"Contratação de empresa especializada para Confecção, Montagem e Instalação de Púlpitos em Acrílico, de acordo com Projeto anexo I - A, conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos. Lote único.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,21185.88,21140.0,2023-03-03T16:37:23,2023-03-03T16:37:23,2023-03-03T16:37:23,2023-03-03T16:37:21,2023-03-08T07:59:59,False,14133
92925106000062023,10571982000125-1-000027/2023,2023,27,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,929251,,CAMARA MUNICIPAL DE SAO BENTO DO UNA,,PE,,SÃO BENTO DO UNA,,2613008,,00006,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Vantajoso para a Administração a contratação direta ao invés do procedimento licitatório em vista dos custos que envolve,010,Contratação visando a aquisição de 11 (onze) passagens aéreas com destino à Brasília/DF com ida no dia 27/03/2023 e volta no dia 30/03/2023.,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,27142.5,27142.5,2023-03-07T10:02:46,2023-03-07T10:02:46,2023-03-07T10:02:46,,,False,14133
92640706000042023,03956986000166-1-000003/2023,2023,3,03956986000166,,91674,CONSELHO REGIONAL DE EDUCACAO FISICA DA 12 REGIAO/PERNAMBUCO - CREF12/PE,,F,,E,,926407,,CONS.REG.DE EDUCAçãO FíSICA DA 12ª REGIãO,,PE,,RECIFE,,2611606,,00004,8,6,Dispensa,False,4,4,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores",Proposta mais vantajosa,03/2023,"Prestação de serviços de implantação e operação de sistema informatizado via internet para concessão de auxílio combustível aos funcionários através de cartão magnético com chip de segurança, para abastecimento de combustíveis para veículos.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,20892.0,,2023-03-07T10:21:47,2023-03-07T10:21:47,2023-03-07T10:21:47,2023-03-07T10:21:46,2023-03-10T07:59:59,False,14133
78360206000072023,00394502000144-1-000508/2023,2023,508,00394502000144,,46041,COMANDO DA MARINHA,,F,,E,,783602,,ESCOLA APRENDIZES DE MARINHEIROS/PE,,PE,,OLINDA,,2609600,,00007,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras",Aquisição direta em razão do valor como instrumento do princípio da eficiência da administração pública.,63133000400202324,"Moedas fundidas de 40mm, com espessura de 4mm, esmaltada em diversas cores. ",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,2000.0,2000.0,2023-03-07T10:48:01,2023-03-07T10:48:01,2023-03-07T10:48:01,,,False,14133
25442106000072023,33781055000135-1-000063/2023,2023,63,33781055000135,,32319,FUNDACAO OSWALDO CRUZ,,F,,E,,254421,,INSTITUTO AGGEU MAGALHAES - FIOCRUZ/PE,,PE,,RECIFE,,2611606,,00007,8,6,Dispensa,False,4,4,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores",Atender as necessidades do IAM dentro dos valores da dispensa,25382000066/23-88,"Serviço de engenharia de fiscalização da obra da execução dos serviços de Recuperação das cobertas dos Blocos B, D e impermeabilização do subsolo do Bloco G do Instituto Aggeu Magalhães (IAM).",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,52495.73,38500.0,2023-03-07T11:28:33,2023-03-07T11:28:33,2023-03-07T11:28:33,2023-03-07T11:28:32,2023-03-10T07:59:59,False,14133
15846406000032023,10767239000145-1-000004/2023,2023,4,10767239000145,,60747,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNAMBUCO",,F,,E,,158464,,INST FED.DE PERNAMBUCO/CAMPUS RECIFE,,PE,,RECIFE,,2611606,,00003,8,6,Dispensa,False,4,4,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores","Dispensa de licitação com base no valor, conforme inciso I do Art. 75 da Lei 14.133/2021.",23295033860202277,"Contratação de empresa para prestação de serviços de fixação de eletrodutos do sistema de iluminação da quadra coberta do centro poliesportivo na estrutura metálica da coberta, e conexão dos plugues das luminárias utilizando a técnica de acesso por cordas (alpinismo industrial), com fornecimento material de fixação, para atender às necessidades do Campus Recife do IFPE",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,15266.0,14000.0,2023-03-07T15:53:37,2023-03-07T15:53:37,2023-03-07T15:53:37,2023-03-07T15:53:34,2023-03-13T07:59:59,False,14133
98233306000042023,10571982000125-1-000028/2023,2023,28,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00004,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme supracitado no Objeto, e descrito no Termo de Referência",08 - Sec Cultura,"Aquisição de material de construção e elétrica para reforma da sede da Secretaria de cultura, turismo e empreendedorismo.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,1214.37,1214.37,2023-03-07T15:46:36,2023-03-07T15:46:36,2023-03-07T15:46:36,,,False,14133
09003106000122023,00508903000188-1-000127/2023,2023,127,00508903000188,,87693,JUSTICA FEDERAL DE PRIMEIRA INSTANCIA,,F,,J,,090031,,TRIBUNAL REGIONAL FEDERAL DA 5A.REGIAO,,PE,,RECIFE,,2611606,,00012,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",011022-59.2022,"Serviço de plantão para pronto atendimento médico, com veículo de atendimento pré-hospitalar móvel tipo “D”, conforme NBR 14561/julho/2000 – ABNT, com equipe composta por condutor, técnico em enfermagem e médico, a ser utilizado pelo Tribunal Regional Federal da 5ª Região - TRF5 nos dias 26 de maio e 27 de outubro de 2023, durante 3 (três) horas em cada dia, conforme condições, quantidades e exigências estabelecidas neste Aviso de Contratação Direta e seus anexos.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,4210.0,,2023-03-07T15:24:30,2023-03-07T15:24:30,2023-03-07T15:24:30,2023-03-07T15:24:27,2023-03-10T07:59:59,False,14133
15518006000022023,15126437000143-1-000165/2023,2023,165,15126437000143,,95159,EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES,,F,,E,,155180,,HOSP ENS DR WASHINGTON ANTONIO BARROS,,PE,,PETROLINA,,2611101,,00002,8,6,Dispensa,False,4,4,38,"Lei 14.133/2021, Art. 75, VIII","Dispensa de Licitação: nos casos de emergência ou de calamidade pública, quando caracterizada urgência de atendimento de situação que possa ocasionar prejuízo ou comprometer a continuidade dos serviços públicos ou a segurança de pessoas, obras, serviços, equipamentos e outros bens, públicos ou particulares, e somente para aquisição dos bens necessários ao atendimento da situação emergencial ou calamitosa e para as parcelas de obras e serviços que possam ser concluídas no prazo máximo de 1 (um) ano, contado da data de ocorrência da emergência ou da calamidade, vedadas a prorrogação dos respectivos contratos e a recontratação de empresa já contratada com base no disposto neste inciso",O material fracassou nos últimos 2 pregões que foram licitados e o hospital encontra-se com estoque crítico.,23542001644202398,"Aquisição de Álcool Etílico 70%, visando suprir as demandas dos serviços de saúde realizados no Hospital de Ensino Doutor Washington Antônio de Barros / HU-Univasf.",False,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,26500.0,,2023-03-08T09:29:54,2023-03-08T09:29:54,2023-03-08T09:29:54,2023-03-08T09:29:52,2023-03-13T07:59:59,False,14133
16019106000062023,00394452000103-1-000810/2023,2023,810,00394452000103,,44611,COMANDO DO EXERCITO,,F,,E,,160191,,CENTRO PREPARACAO OFICIAIS DA RESERVA/RECIFE,,PE,,RECIFE,,2611606,,00006,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",64215000661202305,"Bandeiras - Estandarte Histórico do CPOR/R- distintivo para OM (Layout a combinar com OM do empenho). Medidas: 0,84 X 1,20M. e Bandeira do Brasil para OM (Layout a combinar com OM do empenho). Medidas: 0,84 X 1,20M. Em acordo com o Aviso de Dispensa Eletrônica e Termo de referência.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,5000.0,4800.0,2023-03-08T10:00:02,2023-03-08T10:00:02,2023-03-08T10:00:02,2023-03-08T09:59:59,2023-03-13T08:59:59,False,14133
98233306000122023,10571982000125-1-000029/2023,2023,29,10571982000125,,60381,ESTADO DE PERNAMBUCO,,E,,N,,982333,,PREFEITURA MUNICIPAL DE BELO JARDIM,,PE,,BELO JARDIM,,2601706,,00012,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Conforme Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",24 - SEDEC,"Aquisição de equipamento para vídeo monitoramento (TV 50'), afim de trazer maior segurança aos usuários da praça pública , denominada Parque do Bambu, no município de Belo Jardim.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,5180.0,5180.0,2023-03-08T10:17:12,2023-03-08T10:17:12,2023-03-08T10:17:12,,,False,14133
38917606000022023,09790999000194-1-000007/2023,2023,7,09790999000194,,4242,CONSELHO REGIONAL DE MEDICINA DO ESTADO DE PERNAMBUCO,,F,,E,,389176,,CONSELHO REGIONAL DE MEDICINA DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00002,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",04,"Contratação de empresa para recarga e aquisição de extintores, para o prédio sede do Conselho Regional de Medicina do Estado de Pernambuco – CREMEPE.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,920.0,920.0,2023-03-08T11:03:08,2023-03-08T11:03:08,2023-03-08T11:03:08,,,False,14133
34300506000032023,26474056000171-1-000012/2023,2023,12,26474056000171,,23298,INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL,,F,,E,,343005,,IPHAN - 5A. COORDENACAO REGIONAL NO RECIFE,,PE,,RECIFE,,2611606,,00003,8,6,Dispensa,False,5,5,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Dispensa por valor, conforme Inciso II, art 75, da Lei nº 14.133 de 1º/04/2021.",01498.000178/2023,"Contratação de serviços de Cerimonial,  para o evento de reabertura da Concatedral de São Pedro dos Clérigos, localizada na Rua das Águas Verdes, 64,  Pátio de São Pedro, São José, Recife/PE, a realizar-se no dia 10 de março de 2023, com início às 09:00 horas,  e duração de 3 horas, conforme condições e exigências estabelecidas neste instrumento.",True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,5530.0,5530.0,2023-03-08T14:39:10,2023-03-08T14:39:10,2023-03-08T14:39:10,,,False,14133
11380106000012023,00043711000143-1-000003/2023,2023,3,00043711000143,,87353,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,,F,,E,,113801,,DNOCS - 3A.DIRETORIA REGIONAL - PE,,PE,,RECIFE,,2611606,,00001,8,6,Dispensa,False,5,5,18,"Lei 14.133/2021, Art. 75, I","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 100.000,00 (cem mil reais), no caso de obras e serviços de engenharia ou de serviços de manutenção de veículos automotores",Em razão do interesse público e da necessidade da continuidade dos serviços prestados com viagens e fiscalizações.,59403000053202335,O objeto dessa dispensa emergencial de licitação possui caráter excepcional de serviços de manutenção corretiva nos veículos automotores oficiais.,True,1,Compra sem sigilo,1,Divulgada no PNCP,3,Ato que autoriza a Contratação Direta,Não se aplica,59796.13,59796.13,2023-03-08T14:57:41,2023-03-08T14:57:41,2023-03-08T14:57:41,,,False,14133
92666506000072023,09852690000181-1-000008/2023,2023,8,09852690000181,,59926,CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DE PERNAMBUCO,,F,,E,,926665,,CONS REG REP COMERCIAIS DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00007,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",13/2023,"DESINSETIZAÇÃO (baratas, cupins, polia, traça e formigas), DESCUPINIZAÇÃO (cupins) e DESRATIZAÇÃO (ratos), com validade mínima de 06(seis) meses para as salas 901, 902, 903, 904, 1001, 1002 e 1003 locadas pelo Core-PE no Empresarial Padre Roma sito a Rua Padre Roma, nº 120 - Tamarineira - Recife/PE.",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,859.82,680.0,2023-03-08T16:12:39,2023-03-08T16:12:39,2023-03-08T16:12:39,2023-03-08T16:12:37,2023-03-14T07:59:59,False,14133
92666506000082023,09852690000181-1-000009/2023,2023,9,09852690000181,,59926,CONSELHO REGIONAL DOS REPRESENTANTES COMERCIAIS NO ESTADO DE PERNAMBUCO,,F,,E,,926665,,CONS REG REP COMERCIAIS DE PERNAMBUCO,,PE,,RECIFE,,2611606,,00008,8,6,Dispensa,False,4,4,19,"Lei 14.133/2021, Art. 75, II","Dispensa de Licitação: para contratação que envolva valores inferiores a R$ 50.000,00 (cinquenta mil reais), no caso de outros serviços e compras","Art. 75º, Inciso II da Lei nº 14.133 de 1º/04/2021.",15/2023,"Cartão branco de PVC com superfície lisa própria para impressão; no formato ISO-CR80 (0,76mm x 54mm x 86mm), fabricado em material resistente; ideal para cartão de identificação pessoal (crachá), caixa com 100 unidades.    Cordão para crachá em poliéster, personalizado, com 85cm de comprimento e 15mm de espessura; com Roller personalizado com o Brasão da República (resistente e de boa qualidade, na cor azul, diâmetro: externo de 3cm² e  interno - área de impressão de 2cm².",True,1,Compra sem sigilo,1,Divulgada no PNCP,2,Aviso de Contratação Direta,Dispensa Com Disputa,974.8,320.0,2023-03-08T16:28:17,2023-03-08T16:28:17,2023-03-08T16:28:17,2023-03-08T16:28:15,2023-03-14T07:59:59,False,14133
